orthogroup.id,Estimate,SE,z.value,p.value
Xanthomonas_OG0000162,0.556490235,0.292404419,1.903152614,0.057020634
Xanthomonas_OG0000163,-0.133059448,0.363437525,-0.366113676,0.714280253
Xanthomonas_OG0000164,-0.150177655,0.230977143,-0.650184053,0.515573341
Xanthomonas_OG0000165,0.241542627,0.229873238,1.050764453,0.293366785
Xanthomonas_OG0000166,-0.970603855,0.292150445,-3.322274099,0.000892869
Xanthomonas_OG0000167,0.171582793,0.350296143,0.489822103,0.624259789
Xanthomonas_OG0000168,-0.05240336,0.212328745,-0.246802949,0.805060728
Xanthomonas_OG0000169,0.043443591,0.313221324,0.138699339,0.88968774
Xanthomonas_OG0000170,0.371508491,0.345616494,1.074915396,0.282412608
Xanthomonas_OG0000171,0.026698183,0.024557822,1.087155977,0.276967883
Xanthomonas_OG0000172,0.860947043,0.388627942,2.215350342,0.026736027
Xanthomonas_OG0000173,0.037635686,0.419323584,0.089753324,0.92848324
Xanthomonas_OG0000174,0.872158224,0.203047533,4.29534016,1.74E-05
Xanthomonas_OG0000175,0.817510714,0.353856593,2.310288206,0.020872203
Xanthomonas_OG0000176,-0.121794547,0.421488992,-0.288962582,0.772610012
Xanthomonas_OG0000177,0.199978042,0.384706312,0.519820017,0.603189026
Xanthomonas_OG0000178,-1.237278783,0.485300049,-2.549513,0.010787349
Xanthomonas_OG0000179,0.558937412,0.41226542,1.355770784,0.17517211
Xanthomonas_OG0000180,-0.237981879,0.488001478,-0.487666307,0.625786221
Xanthomonas_OG0000181,0.254019869,0.31147962,0.81552645,0.414771031
Xanthomonas_OG0000182,-2.125468468,0.696765466,-3.050479064,0.002284766
Xanthomonas_OG0000183,0.295152121,0.233424784,1.264442085,0.206071395
Xanthomonas_OG0000184,0.409068694,0.507996644,0.805258653,0.420670436
Xanthomonas_OG0000185,1.140255576,0.560368336,2.034832274,0.041867752
Xanthomonas_OG0000186,0.570462606,0.551963526,1.033515039,0.301362936
Xanthomonas_OG0000187,-0.132810791,0.25455143,-0.521744429,0.601848286
Xanthomonas_OG0000188,0.222247903,0.271488599,0.818627023,0.412999244
Xanthomonas_OG0000189,-0.36425038,0.353433671,-1.030604638,0.30272626
Xanthomonas_OG0000190,1.262866661,0.571261795,2.210661859,0.027059262
Xanthomonas_OG0000191,-0.007837845,0.230493958,-0.034004557,0.972873517
Xanthomonas_OG0000192,-0.519040336,0.462945568,-1.121169252,0.262215825
Xanthomonas_OG0000193,-0.103037422,0.357885306,-0.287906266,0.77341849
Xanthomonas_OG0000194,0.169699301,0.383764778,0.442196135,0.658347283
Xanthomonas_OG0000195,-1.313840021,0.570313913,-2.303713781,0.021238716
Xanthomonas_OG0000196,-1.146034999,0.978058481,-1.171744862,0.241299506
